Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Arab Emirates,Included / International,Price / International,Compare At Price / International,Status
air-jordan-1-mid-chicago-black-toe,,,,,,,,,36.5 EU - 4.5Y US,,,,,554725-069:36.5 EU,1600.0,shopify,0,deny,manual,1400.00,,true,true,554725-069:36.5 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-chicago-black-toe-983737.jpg?v=1680136626,3,Baskets Air Jordan 1 Mid Chicago Black Toe for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-chicago-black-toe,,,,,,,,,37.5 EU - 5Y US,,,,,554725-069:37.5 EU,1600.0,shopify,0,deny,manual,2020.00,,true,true,554725-069:37.5 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-chicago-black-toe-355747.jpg?v=1680136626,4,Baskets Air Jordan 1 Mid Chicago Black Toe for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-chicago-black-toe,,,,,,,,,38 EU - 5.5Y US,,,,,554725-069:38 EU,1600.0,shopify,0,deny,manual,1850.00,,true,true,554725-069:38 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-chicago-black-toe-592796.jpg?v=1680136626,5,Baskets Air Jordan 1 Mid Chicago Black Toe for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-chicago-black-toe,,,,,,,,,38.5 EU - 6Y US,,,,,554725-069:38.5 EU,1600.0,shopify,0,deny,manual,1900.00,,true,true,554725-069:38.5 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-chicago-black-toe-620651.jpg?v=1680136626,6,Baskets Air Jordan 1 Mid Chicago Black Toe for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-chicago-black-toe,,,,,,,,,39 EU - 6.5Y US,,,,,554725-069:39 EU,1600.0,shopify,0,deny,manual,2180.00,,true,true,554725-069:39 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-chicago-black-toe-735074.jpg?v=1680136626,7,Baskets Air Jordan 1 Mid Chicago Black Toe for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-chicago-black-toe,,,,,,,,,40 EU - 7Y US,,,,,554725-069:40 EU,1600.0,shopify,0,deny,manual,2070.00,,true,true,193658124010,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-chicago-black-toe-473313.jpg?v=1680136626,8,Baskets Air Jordan 1 Mid Chicago Black Toe for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-chicago-black-toe,,,,,,,,,40.5 EU - 7.5 US,,,,,554724-069:40.5 EU,1600.0,shopify,0,deny,manual,1990.00,,true,true,193658124027,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-chicago-black-toe-560038.jpg?v=1680136626,9,Baskets Air Jordan 1 Mid Chicago Black Toe for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-chicago-black-toe,,,,,,,,,41 EU - 8 US,,,,,554724-069:41 EU,1600.0,shopify,0,deny,manual,2180.00,,true,true,193658124034,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-chicago-black-toe-371668.jpg?v=1680136626,10,Baskets Air Jordan 1 Mid Chicago Black Toe for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-chicago-black-toe,,,,,,,,,42 EU - 8.5 US,,,,,554724-069:42 EU,1600.0,shopify,0,deny,manual,2070.00,,true,true,193658124041,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-chicago-black-toe-722576.jpg?v=1680136626,11,Baskets Air Jordan 1 Mid Chicago Black Toe for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-chicago-black-toe,,,,,,,,,42.5 EU - 9 US,,,,,554724-069:42.5 EU,1600.0,shopify,0,deny,manual,2160.00,,true,true,193658124058,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-chicago-black-toe-249369.jpg?v=1680136626,12,Baskets Air Jordan 1 Mid Chicago Black Toe for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-chicago-black-toe,,,,,,,,,9.5 US,,,,,554724-069:43 EU,1600.0,shopify,0,deny,manual,2240.00,,true,true,193658124065,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-chicago-black-toe-458656.jpg?v=1680136626,13,Baskets Air Jordan 1 Mid Chicago Black Toe for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-chicago-black-toe,,,,,,,,,44 EU - 10 US,,,,,554724-069:44 EU,1600.0,shopify,0,deny,manual,2160.00,,true,true,193658124072,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-chicago-black-toe-522686.jpg?v=1680136626,14,Baskets Air Jordan 1 Mid Chicago Black Toe for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-chicago-black-toe,,,,,,,,,44.5 EU - 10.5 US,,,,,554724-069:44.5 EU,1600.0,shopify,0,deny,manual,2320.00,,true,true,193658124089,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-chicago-black-toe-281320.jpg?v=1680136626,15,Baskets Air Jordan 1 Mid Chicago Black Toe for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-chicago-black-toe,,,,,,,,,45 EU - 11 US,,,,,554724-069:45 EU,1600.0,shopify,0,deny,manual,3360.00,,true,true,193658124096,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-chicago-black-toe-220447.jpg?v=1680136626,16,Baskets Air Jordan 1 Mid Chicago Black Toe for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-chicago-black-toe,,,,,,,,,45.5 EU - 11.5 US,,,,,554724-069:45.5 EU,1600.0,shopify,0,deny,manual,2380.00,,true,true,193658124102,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-chicago-black-toe-649940.jpg?v=1680136626,17,Baskets Air Jordan 1 Mid Chicago Black Toe for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-chicago-black-toe,,,,,,,,,46 EU - 12 US,,,,,554724-069:46 EU,1600.0,shopify,0,deny,manual,2690.00,,true,true,193658124119,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-chicago-black-toe-893192.jpg?v=1680136626,18,Baskets Air Jordan 1 Mid Chicago Black Toe for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-boost-700-wave-runner,Yeezy Boost 700 Wave Runner,"<p><strong>Practical advice</strong>: This model runs small, we recommend taking a 1/2 size larger than your usual size.</p>
<p><a href=""https://costyled.me/collections/yeezy"" title=""Yeezy""><strong>Kanye West</strong></a> added another unique sneaker to his product lineup, launching the <a href=""https://costyled.me/collections/yeezy"" title=""Adidas""><strong>Adidas</strong> </a><a href=""https://costyled.me/collections/yeezy"" title=""Yeezy""><strong>Yeezy</strong></a> Boost 700 Wave Runner in 2017. The upper is made of suede and mesh, black and gray supported by yellow, orange, and green details. The midsole utilizes Boost technology to provide enhanced comfort.</p>
<p><strong>Release date:</strong> 2017-11-01</p>
<p><strong>Colorway:</strong> WAVE/WAVE/WAVE</p>",Yeezy,Apparel & Accessories > Shoes,"",available_google,true,Size,36 EU - 4 US,,,,,B75571:36 EU,1600.0,shopify,0,continue,manual,2570.00,,true,true,191040706837,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-boost-700-wave-runner-430131.jpg?v=1681487736,1,Baskets Yeezy Boost 700 Wave Runner for men and women on sale on Costyled,false,,,,,,,,,,,,,,,,,kg,,,true,true,,,active
yeezy-boost-700-wave-runner,,,,,,,,,36 2/3 EU - 4.5 US,,,,,B75571:36 2/3 EU,1600.0,shopify,0,continue,manual,2380.00,,true,true,191040706936,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-boost-700-wave-runner-650060.jpg?v=1681487736,2,Baskets Yeezy Boost 700 Wave Runner for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-boost-700-wave-runner,,,,,,,,,37 1/3 EU - 5 US,,,,,B75571:37 1/3 EU,1600.0,shopify,0,continue,manual,2090.00,,true,true,191040706899,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-boost-700-wave-runner-545314.jpg?v=1681487736,3,Baskets Yeezy Boost 700 Wave Runner for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-boost-700-wave-runner,,,,,,,,,38 EU - 5.5 US,,,,,B75571:38 EU,1600.0,shopify,0,continue,manual,2610.00,,true,true,191040706974,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-boost-700-wave-runner-167420.jpg?v=1681487736,4,Baskets Yeezy Boost 700 Wave Runner for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-boost-700-wave-runner,,,,,,,,,38 2/3 EU - 6 US,,,,,B75571:38 2/3 EU,1600.0,shopify,0,continue,manual,2090.00,,true,true,191040706998,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-boost-700-wave-runner,,,,,,,,,39 1/3 EU - 6.5 US,,,,,B75571:39 1/3 EU,1600.0,shopify,0,continue,manual,2140.00,,true,true,191040706813,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-boost-700-wave-runner,,,,,,,,,40 EU - 7 US,,,,,B75571:40 EU,1600.0,shopify,0,continue,manual,2800.00,,true,true,191040706844,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-boost-700-wave-runner,,,,,,,,,40 2/3 EU - 7.5 US,,,,,B75571:40 2/3 EU,1600.0,shopify,0,continue,manual,2570.00,,true,true,191040706912,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-boost-700-wave-runner,,,,,,,,,41 1/3 EU - 8 US,,,,,B75571:41 1/3 EU,1600.0,shopify,0,continue,manual,2140.00,,true,true,191040706950,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-boost-700-wave-runner,,,,,,,,,42 EU - 8.5 US,,,,,B75571:42 EU,1600.0,shopify,0,continue,manual,2140.00,,true,true,191040708978,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-boost-700-wave-runner,,,,,,,,,42 2/3 EU - 9 US,,,,,B75571:42 2/3 EU,1600.0,shopify,1,continue,manual,2140.00,,true,true,191040708992,,,,,,,,,,,,,,,,,,,,,kg,,2000.00,,,,,
yeezy-boost-700-wave-runner,,,,,,,,,43 1/3 EU - 9.5 US,,,,,B75571:43 1/3 EU,1600.0,shopify,1,continue,manual,2280.00,,true,true,191040706868,,,,,,,,,,,,,,,,,,,,,kg,,2000.00,,,,,
yeezy-boost-700-wave-runner,,,,,,,,,44 EU - 10 US,,,,,B75571:44 EU,1600.0,shopify,1,continue,manual,2380.00,,true,true,191040706875,,,,,,,,,,,,,,,,,,,,,kg,,2000.00,,,,,
yeezy-boost-700-wave-runner,,,,,,,,,44 2/3 EU - 10.5 US,,,,,B75571:44 2/3 EU,1600.0,shopify,0,continue,manual,2380.00,,true,true,191040706929,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-boost-700-wave-runner,,,,,,,,,45 1/3 EU - 11 US,,,,,B75571:45 1/3 EU,1600.0,shopify,1,continue,manual,2380.00,,true,true,191040706905,,,,,,,,,,,,,,,,,,,,,kg,,2000.00,,,,,
yeezy-boost-700-wave-runner,,,,,,,,,46 EU - 11.5 US,,,,,B75571:46 EU,1600.0,shopify,0,continue,manual,2280.00,,true,true,191040706820,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-boost-700-wave-runner,,,,,,,,,46 2/3 EU - 12 US,,,,,B75571:46 2/3 EU,1600.0,shopify,0,continue,manual,1900.00,,true,true,191040709005,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-boost-700-wave-runner,,,,,,,,,47 1/3 EU - 12.5 US,,,,,B75571:47 1/3 EU,1300.0,shopify,0,continue,manual,2380.00,,true,true,191040706981,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-slide-core,Yeezy Slide Core,"<p><strong>Tip</strong> : This model is small, we recommend that you take 1 size more than your usual size.</p>
<p>The <a href=""https://costyled.me/collections/yeezy"" title=""Yeezy""><strong>Yeezy</strong></a> Slide ""Core"" is a futuristic version of the traditional Kanye West slip-on sandal, released in September 2020.</p>
<p>This version consists of a <strong>brown</strong> sole, with an opening in the middle and front of the shoes. The ribbed outsole ensures good grip on slippery surfaces.</p>
<p><strong>Date de sortie : </strong>2020-09-04</p>
<p><strong>Coloris : </strong>CORE/CORE/CORE</p>
",Yeezy,Apparel & Accessories > Shoes,"",available_google,true,Size,38 EU - 5 US,,,,,G55492:38 EU,1600.0,shopify,0,continue,manual,1140.00,,true,true,194821479951,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-core-481361.jpg?v=1680137865,1,Baskets Yeezy Slide Core for men and women on sale on Costyled,false,,,,,,,,,,,,,,,,,kg,,,true,true,,,active
yeezy-slide-core,,,,,,,,,36 EU - 4 US,,,,,G55492:37 EU,1600.0,shopify,0,continue,manual,1190.00,,true,true,194821480049,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-core-427886.jpg?v=1680137865,2,Baskets Yeezy Slide Core for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-slide-core,,,,,,,,,39 EU - 6 US,,,,,G55492:39 EU,1600.0,shopify,0,continue,manual,1190.00,,true,true,194828651039,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-core-632830.jpg?v=1680137865,3,Baskets Yeezy Slide Core for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-slide-core,,,,,,,,,40.5 EU - 7 US,,,,,G55492:40.5 EU,1600.0,shopify,0,continue,manual,1190.00,,true,true,194821479982,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-core-227275.jpg?v=1680137865,4,Baskets Yeezy Slide Core for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-slide-core,,,,,,,,,42 EU - 8 US,,,,,G55492:42 EU,1600.0,shopify,0,continue,manual,1190.00,,true,true,194821479968,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-core-253906.jpg?v=1680137865,5,Baskets Yeezy Slide Core for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-slide-core,,,,,,,,,43 EU - 9 US,,,,,G55492:43 EU,1600.0,shopify,1,continue,manual,1190.00,,true,true,194828651077,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-core-548735.jpg?v=1680137865,6,Baskets Yeezy Slide Core for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,600.00,,,,,
yeezy-slide-core,,,,,,,,,44.5 EU - 10 US,,,,,G55492:44.5 EU,1600.0,shopify,0,continue,manual,1190.00,,true,true,194821479944,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-core-568195.jpg?v=1680137865,7,Baskets Yeezy Slide Core for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-slide-core,,,,,,,,,46 EU - 11 US,,,,,G55492:46 EU,1600.0,shopify,0,continue,manual,1190.00,,true,true,194828651022,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-core-947635.jpg?v=1680137865,8,Baskets Yeezy Slide Core for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-slide-core,,,,,,,,,47 EU - 12 US,,,,,G55492:47 EU,1600.0,shopify,0,continue,manual,1190.00,,true,true,194821479920,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-core-789453.jpg?v=1680137865,9,Baskets Yeezy Slide Core for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-slide-resin,Yeezy Slide Resin," <p><strong>Practical advice:</strong> This model runs small; we recommend going up one size from your usual size.</p>
<p>As always, <a href=""https://costyled.me/collections/yeezy"" title=""Kanye West""><strong>Kanye West</strong></a> has once again surprised everyone with the colorful <a href=""https://costyled.me/collections/yeezy"" title=""Yeezy""><strong>Yeezy</strong></a> ""Resin"" version. Dressed in a light earthy green shade, the <strong>Yeezy</strong> Slide is constructed with soft EVA foam for maximum comfort and stability.</p>
<p>The central arch support stabilizes the foot, while a grooved outsole provides good traction on slippery surfaces.</p>
<p><strong>Release date:</strong> 2019-12-06</p>
<p><strong>Colorway:</strong> RESIN/RESIN/RESIN</p>",Yeezy,Apparel & Accessories > Shoes,"",available_google,true,Size,37 EU - 4 US,,,,,:37 EU,1600.0,shopify,0,continue,manual,950.00,,true,true,734361509772,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-resin-908002.jpg?v=1680137866,1,Baskets Yeezy Slide Resin for men and women on sale on Costyled,false,,,,,,,,,,,,,,,,,kg,,477.00,true,true,,,active
yeezy-slide-resin,,,,,,,,,38 EU - 5 US,,,,,FX0494:38 EU,1600.0,shopify,1,continue,manual,900.00,,true,true,734361509765,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-resin-350718.jpg?v=1680137866,2,Baskets Yeezy Slide Resin for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,600.00,,,,,
yeezy-slide-resin,,,,,,,,,39 EU - 6 US,,,,,FX0494:39 EU,1600.0,shopify,1,continue,manual,1190.00,,true,true,194830786873,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-resin-574264.jpg?v=1680137866,3,Baskets Yeezy Slide Resin for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,600.00,,,,,
yeezy-slide-resin,,,,,,,,,40.5 EU - 7 US,,,,,FX0494:40.5 EU,1600.0,shopify,1,continue,manual,1050.00,,true,true,734361524997,,,,,,,,,,,,,,,,,,,,,kg,,600.00,,,,,
yeezy-slide-resin,,,,,,,,,42 EU - 8 US,,,,,FX0494:42 EU,1600.0,shopify,5,continue,manual,950.00,,true,true,734361524980,,,,,,,,,,,,,,,,,,,,,kg,,600.00,,,,,
yeezy-slide-resin,,,,,,,,,43 EU - 9 US,,,,,FX0494:43 EU,1600.0,shopify,5,continue,manual,950.00,,true,true,734361524973,,,,,,,,,,,,,,,,,,,,,kg,,600.00,,,,,
yeezy-slide-resin,,,,,,,,,44.5 EU - 10 US,,,,,FX0494:44.5 EU,1600.0,shopify,0,continue,manual,950.00,,true,true,734361145345,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-slide-resin,,,,,,,,,46 EU - 11 US,,,,,FX0494:46 EU,1600.0,shopify,0,continue,manual,1190.00,,true,true,734361223814,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-slide-resin,,,,,,,,,47 EU - 12 US,,,,,FX0494:47 EU,1600.0,shopify,0,continue,manual,1090.00,,true,true,734361223838,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-slide-resin,,,,,,,,,48.5 EU - 13 US,,,,,FX0494:48.5 EU:48.5 EU,1300.0,shopify,0,continue,manual,1380.00,,true,true,194830786842,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-slide-resin,,,,,,,,,50 EU - 14 US,,,,,FX0494:50 EU,1300.0,shopify,0,continue,manual,1380.00,,true,true,194830786859,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-slide-soot,Yeezy Slide Soot,"<p>The Yeezy Slide Soot feature a unique combination of comfort and style. Constructed from lightweight foam, these slides feature a contoured footbed for superior cushioning and a durable rubber outsole for a secure fit. An elevated design makes them perfect for everyday wear.</p>",Yeezy,Apparel & Accessories > Shoes,"",available_google,true,Size,38 EU - 5 US,,,,,G55495:38 EU,1600.0,shopify,0,continue,manual,1520.00,,true,true,194821483736,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-soot-540047.webp?v=1680137873,1,Baskets Yeezy Slide Soot for men and women on sale on Costyled,false,Yeezy Slide Soot,Yeezy Slide Soot is available from 36 EU to 46 EU on Costyled UAE! Find it in our collection of 100% new and authentic sneakers.,,,,,,,,,,,,,,,kg,,,true,true,,,active
yeezy-slide-soot,,,,,,,,,39 EU - 6 US,,,,,G55495:39 EU,1600.0,shopify,0,continue,manual,1710.00,,true,true,195735932181,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-soot-129608.webp?v=1680137873,2,Baskets Yeezy Slide Soot for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-slide-soot,,,,,,,,,40.5 EU - 7 US,,,,,G55495:40.5 EU,1600.0,shopify,0,continue,manual,1760.00,,true,true,195735932228,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-soot-285752.webp?v=1680137873,3,Baskets Yeezy Slide Soot for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-slide-soot,,,,,,,,,42 EU - 8 US,,,,,G55495:42 EU,1600.0,shopify,0,continue,manual,1430.00,,true,true,195735932198,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-soot-478182.webp?v=1680137873,4,Baskets Yeezy Slide Soot for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-slide-soot,,,,,,,,,43 EU - 9 US,,,,,G55495:43 EU,1600.0,shopify,0,continue,manual,1240.00,,true,true,195735932235,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-soot-904388.jpg?v=1680137873,5,Baskets Yeezy Slide Soot for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-slide-soot,,,,,,,,,44.5 EU - 10 US,,,,,G55495:44.5 EU,1600.0,shopify,0,continue,manual,1330.00,,true,true,195735932242,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-soot-786525.jpg?v=1680137873,6,Baskets Yeezy Slide Soot for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-slide-soot,,,,,,,,,46 EU - 11 US,,,,,G55495:46 EU,1600.0,shopify,0,continue,manual,1520.00,,true,true,195735932280,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-soot-684548.jpg?v=1680137873,7,Baskets Yeezy Slide Soot for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-slide-soot,,,,,,,,,47 EU - 12 US,,,,,G55495:47 EU,1600.0,shopify,0,continue,manual,1710.00,,true,true,195735932204,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-soot-770845.jpg?v=1680137873,8,Baskets Yeezy Slide Soot for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-slide-bone,Yeezy Slide Bone,"<p><strong>Practical advice</strong>: This model runs small; we recommend choosing a size 1 full size larger than your usual size.</p>
<p>The <a href=""https://costyled.me/collections/yeezy"" title=""Yeezy""><strong>Yeezy</strong></a> Slide ""Bone"" offers a refreshing alternative to traditional sneakers during the warmer months. Boasting a minimalist design, the <strong>Yeezy</strong> Slide provides exceptional comfort. A wide arch support stabilizes the foot, while the grooved outer sole ensures reliable traction on slippery surfaces.</p>
<p><strong>Release date:</strong> 2019-12-06</p>
<p><strong>Colorway:</strong> BONE/BONE/BONE</p>",Yeezy,Apparel & Accessories > Shoes,"",available_google,true,Size,38 EU - 5 US,,,,,FW6345:38 EU,1600.0,shopify,1,continue,manual,1190.00,,true,true,734361246493,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-bone-458563.jpg?v=1680137865,1,Baskets Yeezy Slide Bone for men and women on sale on Costyled,false,,,,,,,,,,,,,,,,,kg,,650.00,true,true,,,active
yeezy-slide-bone,,,,,,,,,37 EU - 4 US,,,,,FW6345:37 EU,1300.0,shopify,0,continue,manual,1190.00,,true,true,191532825091,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-bone-515924.jpg?v=1680137865,2,Baskets Yeezy Slide Bone for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-slide-bone,,,,,,,,,39 EU - 6 US,,,,,FW6345:39 EU,1600.0,shopify,0,continue,manual,1330.00,,true,true,191532828726,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-bone-905898.jpg?v=1680137865,3,Baskets Yeezy Slide Bone for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-slide-bone,,,,,,,,,40.5 EU - 7 US,,,,,FW6345:40.5 EU,1600.0,shopify,1,continue,manual,1280.00,,true,true,734361142429,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-bone-439147.jpg?v=1680137865,4,Baskets Yeezy Slide Bone for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,650.00,,,,,
yeezy-slide-bone,,,,,,,,,42 EU - 8 US,,,,,FW6345:42 EU,1600.0,shopify,15,continue,manual,1240.00,,true,true,734361502049,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-bone-445835.jpg?v=1680137865,5,Baskets Yeezy Slide Bone for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,650.00,,,,,
yeezy-slide-bone,,,,,,,,,43 EU - 9 US,,,,,FW6345:43 EU,1600.0,shopify,9,continue,manual,1190.00,,true,true,734361502056,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-bone-798571.jpg?v=1680137865,6,Baskets Yeezy Slide Bone for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,650.00,,,,,
yeezy-slide-bone,,,,,,,,,44.5 EU - 10 US,,,,,FW6345:44.5 EU,1600.0,shopify,7,continue,manual,1240.00,,true,true,734361286482,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-slide-bone-434939.jpg?v=1680137865,7,Baskets Yeezy Slide Bone for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,650.00,,,,,
